id,dip_exp,dip_gdbt,label
1927,3.9169400000000003,4.052059057845969,Train
4873,2.5754200000000003,3.810798684429572,Train
670,4.28725,2.9836564335331444,Train
3943,2.61433,2.884886534073281,Train
4376,2.74595,3.513136957046897,Train
694,4.0541,4.3422629325834565,Train
1023,4.03719,3.842360775810121,Train
3035,3.9386699999999997,3.7077193094347476,Train
4250,5.39161,6.203593523767168,Train
1044,3.3276199999999996,2.8994376312740826,Train
366,2.00628,2.30403711966219,Train
4782,4.9812199999999995,4.918301033097551,Train
1140,5.19479,4.2752607064953105,Train
3920,3.4697199999999997,2.859593411311479,Train
259,3.06814,3.0745341172428002,Train
3111,4.74782,5.117587193798211,Train
3014,3.9678199999999997,3.5893393246426437,Train
3838,3.8303800000000003,4.243030547698325,Train
1214,1.52064,4.3600340249184875,Train
163,5.1202,4.605353980858119,Train
4510,4.7775,3.9574873553355765,Train
1583,4.67761,3.266827173551496,Train
264,4.24086,3.5076331319538845,Train
385,2.44968,2.845360699430778,Train
1943,1.60782,3.1232015907946495,Train
3595,2.42555,3.0158076837742134,Train
4946,1.8224,2.6350876266560204,Train
5011,2.3134900000000003,3.942265088005354,Train
701,2.2002599999999997,4.164462384508144,Train
4512,4.41788,3.20547264649606,Train
3714,5.32721,3.6121909772420584,Train
272,3.59867,2.3057986297915214,Train
2768,1.9599799999999998,3.255574437136461,Train
3579,2.3237900000000002,4.155666063085683,Train
1395,3.34215,3.7501341406541515,Train
277,4.88601,4.489567813821728,Train
1151,3.9195699999999998,3.673549511529083,Train
3202,2.6394900000000003,3.132790975257665,Train
1886,1.47097,3.284421341915798,Train
1446,4.59045,4.254442376474193,Train
4468,2.87129,4.184365900684101,Train
3741,2.70292,4.3865308984375,Train
4327,2.06493,3.5710208312468157,Train
3067,2.6878599999999997,3.819888043659048,Train
2143,0.24841999999999997,3.169057249962573,Train
1094,2.0196,3.0890625673587513,Train
4751,2.82019,3.2539603846398455,Train
4010,3.06668,3.3040042027943755,Train
2902,4.22992,4.022835471630024,Train
964,2.11733,2.5283122555280726,Train
4148,6.37015,5.255836217249309,Train
179,2.70433,4.6561012306073675,Train
3080,1.63211,2.9630959060052082,Train
2578,3.20226,3.786522970087729,Train
2875,3.43891,3.7492771112834036,Train
3908,2.40957,1.7244976860286032,Train
1952,1.43615,2.033239577671432,Train
2157,7.232010000000001,6.4428941161689,Train
105,3.3319099999999997,3.0892318147850677,Train
999,1.56629,1.6502804673651086,Train
488,6.04756,3.849782373869813,Train
1341,1.8799700000000001,3.3443904809289404,Train
3766,3.1587099999999997,3.34581193320282,Train
2041,1.2153,2.000419956239441,Train
2139,4.3021199999999995,3.865129684056909,Train
4460,5.13619,4.2090776507115,Train
4331,1.28316,1.1832341448952841,Train
2019,6.47208,4.92104737710709,Train
4593,3.01569,3.098574182095069,Train
3826,4.4513300000000005,4.044341537487068,Train
1602,2.61215,3.6265299355159284,Train
1157,1.80105,3.8985686300474094,Train
4608,1.22476,2.9896485213829624,Train
1052,2.15329,3.763138390377598,Train
1149,3.93111,4.574994205736394,Train
1762,2.8063599999999997,4.070158831511801,Train
2769,1.8214099999999998,3.1568784972061774,Train
3213,4.95895,5.083195314222655,Train
1994,1.90278,1.5917080338140235,Train
3377,2.85848,3.6927947567951414,Train
1225,4.02578,3.5548359718788896,Train
68,2.44102,2.8305178194226257,Train
2042,3.7684900000000003,3.303288883715907,Train
1555,4.91761,3.9928335020279984,Train
4362,4.36886,4.201503177776575,Train
1660,5.15128,5.2015452300508205,Train
4321,4.16677,4.877210403128316,Train
1548,3.6309199999999997,3.220034759904081,Train
4625,3.3681,4.473944041294359,Train
975,4.291440000000001,3.7282681661418504,Train
76,7.20138,7.102488084737324,Train
2744,3.9851400000000003,3.4606295371683236,Train
1560,3.13782,4.987886185638096,Train
2799,6.408869999999999,4.85431824596479,Train
4113,4.918740000000001,5.911913007718666,Train
2004,4.05556,3.984360417348166,Train
4708,7.34169,7.192153293588783,Train
1899,3.3187900000000004,2.1784073497407057,Train
2551,3.22955,3.3232377614956947,Train
2586,3.45128,3.153770569200199,Train
1948,4.3806,5.056598410013997,Train
1255,3.66943,2.7864046245383807,Train
1728,9.04522,7.164843693554575,Train
2465,1.20555,2.1882726172716027,Train
3079,4.37646,2.991123311419911,Train
2057,4.47454,5.4339681519577425,Train
3640,2.96633,2.8661661518725725,Train
1911,4.46519,5.422560533130807,Train
3934,2.67004,2.7748209814529865,Train
618,2.14774,3.4709815134693214,Train
1310,7.84735,5.273229078711316,Train
4179,3.0516799999999997,2.872884182557429,Train
2117,5.09903,5.012401504374419,Train
4068,3.4103,3.7567737270339387,Train
4769,6.05392,6.6180176754369295,Train
3551,7.111669999999999,5.029896290514147,Train
4917,2.1531599999999997,1.8493033599371362,Train
846,1.8967,2.3042682768200433,Train
3819,0.7205199999999999,2.038448802227257,Train
4645,2.33659,4.000596352399688,Train
300,4.25087,3.9404796189106315,Train
4763,5.0801099999999995,3.340116290799542,Train
1732,2.8448,4.22178773834598,Train
51,3.2061599999999997,2.7656174159032663,Train
3626,5.7669,5.534993758892186,Train
874,6.67249,6.440296877435422,Train
2299,7.653789999999999,4.652289985199199,Train
2480,1.78836,2.642578584766962,Train
2370,4.22112,4.695610364894411,Train
2110,6.28423,5.553704173532343,Train
2819,4.35625,3.146999486853195,Train
4954,2.9487200000000002,2.8739641747620235,Train
4972,1.08959,1.2672445538079833,Train
4869,5.1258,4.689319485730842,Train
3981,6.07176,5.423845919941823,Train
1898,4.74017,4.8735217730300215,Train
1079,2.19164,2.8556592536630045,Train
850,2.21179,2.525007135984047,Train
228,6.296869999999999,3.0493854026118288,Train
2085,4.24226,4.967456552111431,Train
4793,7.27562,5.768053340082963,Train
3265,4.39438,3.6745843977054404,Train
4983,3.2917,3.5353880249084932,Train
3031,3.44791,3.4652914594479283,Train
1914,3.14323,3.8260833199837907,Train
1699,1.9878200000000001,2.625988904056099,Train
1048,3.7739,2.089895533070451,Train
235,4.7409,4.179626137724497,Train
1751,2.57746,4.618719917364188,Train
3757,8.705689999999999,6.806810639586639,Train
2039,6.8953,5.958998460220956,Train
1347,7.124439999999999,4.564475923886021,Train
1811,3.7837400000000003,3.160394346397618,Train
297,1.9587700000000001,3.2188967831453,Train
3746,1.4633200000000002,5.449243378776681,Train
3056,5.69439,4.824726409291732,Train
2185,2.1907200000000002,3.407077470955875,Train
2448,5.10455,4.472416279436709,Train
353,4.19319,6.247350861363916,Train
3390,2.53898,2.0473027499153713,Train
1775,2.30419,3.461649811362645,Train
3936,1.8393599999999999,3.641551271284545,Train
856,8.44319,7.845943687029113,Train
1917,6.024030000000001,4.218843544888974,Train
2869,0.8329700000000001,1.4540016351784415,Train
3955,3.3934800000000003,3.7937654858738137,Train
2507,4.392919999999999,3.7039308713842414,Train
1554,3.12586,3.525763660343838,Train
2574,7.05207,5.594803872991368,Train
4678,3.76818,4.030269259758303,Train
3039,0.44513,2.562088105223088,Train
972,0.7549899999999999,1.1076470842837791,Train
4798,1.8607099999999999,4.258180647028234,Train
419,2.85043,5.281699900636477,Train
411,5.411569999999999,4.5971353214773565,Train
2384,7.22087,7.2686772887780275,Train
2258,4.64499,4.5720183371793235,Train
2101,0.38039,2.1581133376970585,Train
4823,6.4505,5.851670574626801,Train
2644,6.581460000000001,4.538471197012149,Train
791,8.23081,6.0412744190680945,Train
1317,1.94763,3.964121309389598,Train
1693,1.7436,2.210852060763534,Train
1647,2.62928,2.51143423327851,Train
657,2.4628400000000004,2.2347837048100088,Train
2031,6.7374600000000004,5.243917164784774,Train
3432,14.294960000000001,9.923204479165198,Train
4892,2.76615,3.764496096802226,Train
313,5.56237,3.9925901556383,Train
943,5.2537400000000005,4.370218267575542,Train
3896,2.2871099999999998,2.72268215767567,Train
1656,6.853339999999999,6.4519494500563805,Train
4814,1.4131799999999999,1.5599529961319274,Train
1036,6.27142,6.151219120552522,Train
1703,4.678059999999999,4.531934982827313,Train
503,1.1460299999999999,3.810634455671642,Train
320,3.12049,3.1168154817510474,Train
3681,6.8844899999999996,4.307993559475609,Train
2174,11.7788,9.543827157913947,Train
1311,6.2778599999999996,4.186247298125463,Train
954,3.3576599999999996,3.714811368702187,Train
4576,4.614730000000001,4.630295127629404,Train
3812,3.3263599999999998,3.261922434450365,Train
4296,3.5087800000000002,2.920273823412579,Train
2146,5.6058900000000005,4.541202869654028,Train
4910,8.35395,6.768562570441225,Train
40,4.08637,3.5693021388839687,Train
1832,5.44449,3.6207301528450864,Train
4192,6.46321,5.142415827387019,Train
3397,0.8717299999999999,1.972364036203258,Train
2161,3.8474,2.1218774388895607,Train
454,1.1516899999999999,2.325006626244729,Train
4425,2.1212,2.4733051472051892,Train
722,2.72319,3.894633439376121,Train
2676,4.37956,4.610513291353061,Train
2155,5.7711,4.737149529505737,Train
3756,3.25087,2.403763617210712,Train
3581,5.36724,6.442749712425621,Train
3302,3.53989,4.425118743947943,Train
2661,3.2699599999999998,2.8176852369455823,Train
4582,6.843999999999999,5.916143458573462,Train
2895,3.85565,4.580620850809281,Train
4401,8.778939999999999,7.482439963259073,Train
681,2.75601,3.0392254024441425,Train
1100,3.9399300000000004,4.116245282922481,Train
3030,1.39786,2.4345540882606014,Train
702,10.92954,8.501741935910356,Train
1825,4.58331,3.8506153196122184,Train
3963,6.14095,4.432755868075959,Train
1397,1.89907,3.632657260746847,Train
3768,1.4791,3.383416213164128,Train
1112,3.26602,3.4051793509723134,Train
652,1.7589700000000001,3.2763416871729425,Train
4291,1.14419,2.7978249507332396,Train
3158,4.98421,6.168926566553906,Train
1110,2.9335,4.400665858741649,Train
4058,2.81738,3.3068270783001044,Train
4090,0.95388,0.8513911428935899,Train
2916,9.11154,6.194995542928353,Train
4600,6.49874,3.994245098214659,Train
529,1.31316,2.0739875666649037,Train
3385,8.311060000000001,5.694060211779602,Train
3564,2.03852,4.734062837335951,Train
1388,6.1708099999999995,4.798822008850783,Train
413,3.04175,3.8722857997185502,Train
937,1.10125,4.1652725251452605,Train
1184,3.4194699999999996,3.86636186400625,Train
4341,3.3733,4.306295869684144,Train
4084,5.19595,5.377606188250687,Train
3322,5.92854,4.193369162518115,Train
1860,1.70727,2.2996740863782303,Train
3501,4.923769999999999,5.020006478250633,Train
711,4.70567,4.028534851704024,Train
3880,7.40943,5.791952650321205,Train
3254,5.89621,5.15709904081312,Train
3789,6.1611400000000005,7.590591484229358,Train
3924,3.95285,2.864739811850522,Train
1945,0.53427,3.2613327315117058,Train
564,7.174810000000001,8.36025632793393,Train
2696,3.8210900000000003,2.9245346253513893,Train
2092,3.3740300000000003,3.4214889581208396,Train
746,5.30976,4.578441083465656,Train
4828,6.67669,7.301175409402757,Train
655,3.06461,2.87706962544334,Train
2840,2.5799,2.973173736023383,Train
323,3.8474800000000005,5.106380692408828,Train
3287,7.05058,5.796361494946694,Train
4153,5.93618,4.53028916131064,Train
4511,5.77332,3.982475607319345,Train
1137,5.68741,5.904959750502814,Train
2818,2.9359900000000003,3.6808872069654806,Train
425,3.22356,4.51067768327885,Train
2612,3.1720099999999998,3.5447170421942333,Train
4357,3.9054,2.489613758242037,Train
1947,4.64069,4.361277375188931,Train
4808,3.2519099999999996,2.8021593652424666,Train
3149,4.86782,5.34088664250856,Train
2672,2.2421599999999997,2.277595990982012,Train
600,6.8406199999999995,5.370880554815561,Train
1798,1.6743299999999999,4.657160941990512,Train
2629,3.41286,3.115661714749875,Train
3012,4.18801,4.075569936794268,Train
4451,5.6954400000000005,6.244191921776128,Train
2517,4.50049,3.9717471083587403,Train
1038,7.655310000000001,7.064202939714769,Train
783,1.26841,1.5469763484168464,Train
1268,5.54812,5.660184640656177,Train
4818,4.06249,4.060579084376994,Train
3909,3.6016199999999996,4.451229140974281,Train
4407,4.74883,3.5739480903554743,Train
121,1.9199700000000002,2.9929199610233215,Train
778,1.9355200000000001,2.750003061816952,Train
984,4.74765,3.7514309370685397,Train
4154,4.28806,3.4815504607249363,Train
3473,5.37994,6.137140889723854,Train
745,6.204969999999999,5.944974701272678,Train
3572,0.78827,1.085873359929208,Train
2951,4.80732,4.679953088250209,Train
1764,0.71014,2.611671602081086,Train
3771,5.3718699999999995,4.578834282648971,Train
4985,4.0144,4.8808277073651185,Train
1171,3.3742400000000004,3.3813250592534745,Train
4858,2.98838,3.2538131101884686,Train
1425,2.01079,2.242304308816467,Train
176,5.246580000000001,5.332423607540263,Train
3326,0.75834,3.9201602629439534,Train
3281,7.6097600000000005,6.407589739084107,Train
2707,5.25393,5.122751524413966,Train
82,1.91255,2.9947458280650805,Train
805,2.17678,4.2642029011481295,Train
4947,5.21433,4.181981717771132,Train
2094,3.23299,5.142723670597016,Train
1878,4.73415,2.6998399811927456,Train
141,2.89626,2.740469642159694,Train
2000,4.28891,3.5427784996018485,Train
3294,7.11556,5.174257868459249,Train
1318,4.00389,3.5207565196159205,Train
1058,2.06898,2.606608031703673,Train
4244,4.51157,4.68928756993898,Train
4338,3.65691,3.047444948920441,Train
4054,0.68394,1.2998040761717873,Train
515,4.47495,4.049484509654931,Train
1199,8.6803,5.7921016793177555,Train
2169,1.59303,1.9190260954698757,Train
2310,5.6357800000000005,4.805161220460462,Train
2806,0.8229700000000001,2.55181565999117,Train
4689,8.60843,6.507065599730062,Train
4622,12.32845,9.118894419771745,Train
2254,8.21077,7.052015169976138,Train
838,5.9459800000000005,7.102207638248796,Train
1739,4.08424,5.253758708636749,Train
1194,1.9446900000000003,2.6969474237086346,Train
232,3.44015,3.571921890667025,Train
4424,6.00129,4.71561100108816,Train
4172,8.471039999999999,5.351756934514376,Train
2361,2.0811599999999997,4.1401099464161675,Train
1355,4.15685,3.114338115046906,Train
1462,7.00012,6.403056423696793,Train
2183,3.80775,3.3551242565389323,Train
1818,5.31107,6.92910839523643,Train
1424,3.32061,4.7153528111737,Train
4768,2.8286700000000002,3.6587377993964285,Train
820,1.17602,1.6998196470132967,Train
886,2.98542,3.447160618902649,Train
393,1.81788,4.316825019175113,Train
2824,3.18713,3.9515165984345906,Train
1780,4.24693,3.243781094396496,Train
2462,3.3205,2.7540956820611693,Train
2658,5.50879,3.7707134877861113,Train
4596,1.8455400000000002,2.1683336010652874,Train
476,6.22529,3.9836861514516513,Train
4310,0.49123,2.9938271287890386,Train
456,4.43026,5.3136887447190295,Train
108,5.13414,5.353179703461957,Train
3879,5.8007800000000005,5.246739497091004,Train
762,2.51635,2.267394629578264,Train
4504,1.13972,1.8732384990702704,Train
2198,3.70686,5.535452163648942,Train
789,4.20293,4.511838246901236,Train
4495,4.2818,3.8101404266005066,Train
2319,10.752239999999999,7.151383915569384,Train
11,4.09328,3.543086455875148,Train
1138,2.99445,4.242011043577623,Train
3247,3.4195900000000004,4.369693427776262,Train
3100,2.0382,2.904836307206414,Train
1278,4.01696,3.8338123786552756,Train
3852,1.91104,3.1303344884255577,Train
672,2.42489,2.2610446369559223,Train
2486,10.28351,6.884791834680125,Train
1944,2.6440200000000003,3.2538948569935426,Train
1905,3.27379,3.9620697207313826,Train
2025,3.00483,3.3348181180682746,Train
3389,4.72243,3.018215673770283,Train
4595,6.35002,5.049999060977748,Train
4801,5.6509599999999995,5.002468513021938,Train
700,3.2509,2.6609074922107143,Train
4949,13.26455,8.27678654936352,Train
3407,1.047,2.3049062187851783,Train
669,2.8476,2.9853649193132097,Train
2362,1.52665,2.6785993503853676,Train
119,5.32529,4.040362805277239,Train
4209,3.82921,4.210658627250834,Train
274,6.09645,5.365891387874239,Train
3095,3.11857,3.9981016889689878,Train
1396,7.85532,6.726196707809234,Train
4684,5.6842,5.7749726438676845,Train
3007,6.52495,4.786934825226983,Train
3382,5.09844,4.453159037637609,Train
1633,5.879580000000001,5.250509469098848,Train
2729,6.12591,5.070004320924644,Train
4685,2.18312,3.5795532111420303,Train
215,2.1331900000000004,3.4636936707248576,Train
1587,1.9205299999999998,1.588465676771948,Train
1231,2.35454,2.6539978271233835,Train
392,3.35762,3.6647976271814633,Train
27,6.34724,6.038352814203171,Train
4406,4.53484,3.9761079986145575,Train
752,5.9947,5.1766875401110495,Train
1810,8.65017,6.206206069209639,Train
4922,4.22397,4.162243653395676,Train
478,3.5481199999999995,3.793130914971965,Train
3805,1.45402,1.605873733128425,Train
4431,5.00019,4.33586988248398,Train
909,1.18541,3.5404886322798403,Train
3147,2.91456,3.224218683769983,Train
3779,3.0321,3.596733053140922,Train
4514,1.30226,1.849170195757772,Train
4111,3.18177,3.0112527949016767,Train
2485,5.2678199999999995,3.547404713087281,Train
2816,5.95517,4.6007429984413895,Train
2151,4.05556,3.813319798268929,Train
2180,2.7641400000000003,3.3274693925498258,Train
2331,2.1310599999999997,2.548396603469772,Train
3514,3.77074,3.4783691956249982,Train
563,4.62173,3.2020985751715823,Train
2793,2.20303,1.5862317002835487,Train
921,16.11852,10.13111306193275,Train
4660,6.65718,5.333302172028909,Train
969,4.52683,5.337035496077809,Train
1212,3.55345,3.9651510389402773,Train
4746,5.14328,3.9795111424791445,Train
913,4.18818,3.492598801982006,Train
4498,7.1134,6.41860678478829,Train
4452,0.97146,3.0798194669008936,Train
2900,1.40066,2.1953577518663185,Train
2411,2.37558,2.312480596826469,Train
4022,0.95493,1.4343358848044472,Train
723,1.6716900000000001,2.67805487676483,Train
2126,3.6149199999999997,4.9838027606881,Train
3103,7.06739,6.54789283352818,Train
2123,6.455830000000001,3.540021960847085,Train
1027,1.4814399999999999,1.8496974857744675,Train
597,4.98475,3.1685153089418896,Train
6,4.87046,4.504102311389803,Train
1061,2.3860900000000003,3.3423673869418815,Train
1449,3.67841,3.195160516232825,Train
4726,4.37893,3.5156892729862474,Train
4140,1.9282700000000002,2.650506932455171,Train
997,4.75887,3.6825395771944347,Train
4477,1.34944,1.6923896951391775,Train
4884,4.77268,5.21172629295972,Train
3938,2.51309,3.7200924060307896,Train
4987,4.3007,4.895135922198607,Train
653,2.99189,4.135838966449109,Train
3378,0.91253,2.2616951408359114,Train
1467,5.49832,4.408555128073514,Train
3951,2.15498,3.9377971632728164,Train
48,4.55944,2.848991235453425,Train
318,4.568890000000001,4.526337302381991,Train
919,1.37296,1.7847951520522258,Train
4299,4.48471,5.616297997425575,Train
1609,6.12133,5.641739972019096,Train
1950,5.02707,4.658203631680526,Train
3498,6.61874,4.812439944993155,Train
4736,0.74483,0.9884449253613354,Train
340,3.1444799999999997,3.271707736658093,Train
4950,3.56744,4.663342821761522,Train
4827,3.0352799999999998,3.5997285431838213,Train
3930,3.34701,3.616502784677208,Train
4957,2.5935,3.1879776548139676,Train
3631,4.50075,3.6577142784997427,Train
1215,2.97828,3.7696202701616297,Train
2415,1.60624,1.392485389146161,Train
4691,2.58632,3.877446460943844,Train
4940,3.74761,4.778620116878157,Train
2886,2.72165,2.8434904576002484,Train
518,2.41482,3.5893446368120028,Train
1724,5.50793,5.741178591391814,Train
4085,1.0314,2.7843822848680087,Train
2876,5.34607,5.832223657382514,Train
766,1.52254,2.9448884336635786,Train
3493,6.26949,5.4173952376053,Train
1168,2.28761,2.2669289446743646,Train
474,2.89013,2.986870231851363,Train
3414,3.3212300000000003,3.231970452429748,Train
3883,3.0968400000000003,4.1608612218423575,Train
4344,6.21454,3.6728430249627526,Train
268,2.57439,2.546265080395387,Train
1049,7.19667,5.603044875787498,Train
3536,6.62224,5.730935310526803,Train
3609,3.2844,3.4204884362489634,Train
4665,2.13899,1.7497118296319751,Train
4720,4.54899,3.7859828988821076,Train
107,2.0489599999999997,3.6746370793899548,Train
4739,3.98779,4.334018162874513,Train
3338,2.3096900000000002,4.194663419065255,Train
3575,4.88399,3.62353397169028,Train
1983,5.94308,5.054668080007785,Train
2573,3.8331699999999995,4.560974733166532,Train
4765,1.33565,3.111341210088915,Train
4267,4.84125,3.1479009336468913,Train
4410,6.860519999999999,5.526532843821391,Train
3769,4.807119999999999,3.0365462658408173,Train
1426,5.62512,6.201339544994231,Train
3038,4.13495,2.9225023521578475,Train
3994,5.334630000000001,4.818439857505635,Train
2868,9.7464,7.101873862606573,Train
2946,4.40603,3.9798448159058886,Train
1694,2.47539,2.065297619604812,Train
2554,4.145630000000001,4.429675593482742,Train
813,3.3372800000000002,5.302960893891454,Train
1476,4.82747,4.428763753077138,Train
1158,6.59207,5.595290383193986,Train
2558,3.07192,2.757413411840157,Train
2857,2.22875,3.967149758639462,Train
912,4.85705,3.7651235862232935,Train
2252,4.90566,2.5583416640611825,Train
4799,3.05497,4.014141634669871,Train
2535,3.12445,3.5158365402028586,Train
3239,6.89912,4.141416894403412,Train
438,3.77541,3.807008661260622,Train
4989,4.57086,6.228525717640566,Train
609,3.01085,4.563315031217869,Train
2621,2.03125,2.5243168277653703,Train
3048,3.7364300000000004,3.811603309899279,Train
3447,8.25044,6.9706134168494875,Train
4198,6.28665,6.044984488807448,Train
1055,1.0414299999999999,4.349931909506476,Train
3540,2.62653,2.542711814056829,Train
1354,5.2074300000000004,5.164570738410117,Train
993,11.37149,9.394896544041174,Train
2095,5.66425,4.941503653987589,Train
4150,5.67851,3.9995675679610523,Train
3376,3.51997,3.06669723036822,Train
2142,1.7351599999999998,3.985849566657056,Train
4874,2.6162099999999997,2.7182576821552957,Train
1603,1.01432,2.8718960471181765,Train
4812,5.751930000000001,5.382259644640096,Train
1296,4.0650900000000005,3.83654706005212,Train
1808,13.291210000000001,10.26024293994376,Train
4698,1.83532,3.1038950509912118,Train
3002,3.57312,4.163576539136615,Train
3890,2.41203,2.9726191093504024,Train
459,1.1833799999999999,2.0504225042390005,Train
254,3.7336199999999997,2.9228557336001444,Train
1920,5.129519999999999,5.86960831672897,Train
303,0.55779,1.1509639161713288,Train
1156,3.84591,3.484031855505861,Train
676,6.61856,5.596599970791153,Train
1550,3.24364,2.615636055264468,Train
2192,1.76269,2.0194123137073636,Train
4642,5.320209999999999,3.3489370362878987,Train
4942,2.04964,3.7105431880366098,Train
3658,4.84152,3.419179027949142,Train
41,3.3991800000000003,3.251023509826305,Train
4916,4.06574,3.4789571320616215,Train
1549,4.53051,4.4866792515354215,Train
1264,2.00379,2.9821253344123773,Train
3532,1.47375,1.4330763821853596,Train
865,3.61407,6.279284936660222,Train
3141,4.27081,4.72484134789707,Train
2570,5.10308,3.7860765563505456,Train
1663,6.7670699999999995,5.673958460940213,Train
4888,8.34256,5.001746699548431,Train
2825,4.01224,3.969414693001739,Train
3892,4.0384,2.922287324449526,Train
4120,3.32294,5.1564205613755965,Train
1041,8.098460000000001,7.789661450809248,Train
1612,4.0705800000000005,5.133031027644829,Train
3055,2.78571,2.840240866831866,Train
2438,5.33421,6.360348114599575,Train
187,2.0598099999999997,3.2973796166752725,Train
932,1.05617,1.4165427049778114,Train
251,4.46734,3.1765433141683217,Train
3201,3.05478,3.636418931537544,Train
357,6.97319,4.585196721675461,Train
278,6.044569999999999,4.534088102176089,Train
1717,3.34114,4.238025525045749,Train
1463,2.25133,2.779669986670945,Train
2933,1.5994899999999999,1.5424973666950705,Train
2280,2.81605,3.9297698893124604,Train
1923,6.7171199999999995,4.347244582045234,Train
610,3.6878,2.1493979243126766,Train
4020,7.92174,4.768917114174452,Train
1374,1.43744,2.0422328096554208,Train
2694,1.85339,3.055452197127204,Train
328,1.9855,2.2995014334634507,Train
781,10.85997,8.703600735800501,Train
3537,5.29269,5.891165622887094,Train
3900,4.03862,2.365703962489789,Train
1962,2.97416,3.25193458297197,Train
3672,5.98011,4.696943892796844,Train
4072,3.29817,3.1523477449710913,Train
3019,0.64173,1.013220213221838,Train
2673,3.03322,2.878212945849958,Train
2476,2.30392,1.955115429115641,Train
3649,1.9862799999999998,1.6691724654888267,Train
3212,3.3219,4.84397087436137,Train
2420,6.51903,4.979743440621121,Train
3773,3.8170900000000003,3.7879727324683428,Train
2115,2.16798,2.853650648008266,Train
2713,2.95807,3.6338768010294866,Train
3127,4.90232,3.828984721749024,Train
2560,2.42555,2.894331204536984,Train
4508,1.19241,1.6092131527424143,Train
784,2.77947,3.118824424274815,Train
4325,4.687930000000001,3.9851226536704676,Train
3223,3.9195,3.16611692462939,Train
522,2.21487,1.9502501713011284,Train
4121,3.0439999999999996,3.332635425207879,Train
3449,4.0898,4.6564064227253645,Train
1210,4.743469999999999,5.267538398726958,Train
1083,2.21633,3.65118635450308,Train
1017,5.83838,4.877624428517258,Train
1403,4.53376,3.5225812507230136,Train
1723,1.2642,2.361752712988351,Train
3417,1.7653400000000001,1.7570418302001563,Train
4692,3.2972599999999996,4.975663281719166,Train
1244,3.04435,2.7349570815331328,Train
4157,4.1244,3.1488014503102546,Train
4161,6.01069,5.433147786731692,Train
145,6.46729,5.289521976386257,Train
8,6.39961,3.8820259227997918,Train
3706,1.06765,3.001329877312877,Train
3297,5.80104,4.481172622080278,Train
540,2.67582,2.935085101367479,Train
80,4.02147,3.34208788185361,Train
1978,2.7873099999999997,3.5478302664658177,Train
2210,6.605010000000001,4.841181821732351,Train
4254,2.98696,5.078555033176568,Train
3041,4.27404,3.6272508752255135,Train
1106,2.22304,3.30397161105395,Train
1444,4.20452,4.213532602255752,Train
1846,1.94924,3.040110003474644,Train
2032,4.5982400000000005,4.579763243935662,Train
331,2.84515,4.978254159984465,Train
359,3.13749,3.4648762252481027,Train
1915,3.21217,3.147523924225654,Train
486,5.95519,4.484556080222582,Train
1187,4.5521,3.548377432050694,Train
13,3.7768300000000004,4.639210302250733,Train
3262,2.7254,2.1863188369464703,Train
3515,1.0288700000000002,1.8243019218561451,Train
2427,4.832409999999999,5.34950279462755,Train
3195,10.49356,5.670858015494505,Train
4648,3.3787300000000005,2.595284858119454,Train
1610,3.03693,2.7510587892555587,Train
2226,3.14265,4.037537716427746,Train
757,5.82299,5.1926081441971235,Train
1063,2.5803700000000003,3.1131936340920032,Train
90,7.6085199999999995,7.828395687323622,Train
84,1.5411299999999999,1.7778734843674922,Train
4556,3.77944,4.329533651052932,Train
4133,4.93105,4.999189442000981,Train
3346,3.26448,2.659039848882753,Train
966,3.94601,3.2254967765020135,Train
4837,1.58646,2.3887829933419495,Train
4127,1.5731700000000002,2.02769037361063,Train
4162,0.8942100000000001,4.115079771077986,Train
59,0.81266,1.2737903107228268,Train
4257,7.18002,6.6094227565450305,Train
1918,8.51898,6.777347522715052,Train
1976,4.1992199999999995,4.813965538099012,Train
3897,4.64991,4.8912592003409605,Train
4871,3.7627,4.7777023225011614,Train
4130,2.3338900000000002,2.6498454070829442,Train
4398,3.87994,2.9538446192265777,Train
2688,2.30038,3.039990328009056,Train
1673,3.8058300000000003,3.274673968733349,Train
4705,1.19095,2.1519953595837995,Train
4988,4.64299,3.591905759722084,Train
4766,3.10736,4.369285532574327,Train
439,1.45309,1.6274325439156658,Train
2488,2.07357,2.0219464435184182,Train
477,3.32988,2.413141615241646,Train
4792,3.48904,2.495900684552441,Train
1117,6.50927,6.29254012454692,Train
715,3.3758800000000004,3.104459370080729,Train
2074,4.97259,4.039873808853406,Train
3788,5.40641,3.41735013834803,Train
2741,1.6781599999999999,3.1815129057433493,Train
4721,2.7782400000000003,3.327400768273667,Train
2054,1.3395299999999999,1.894454697334025,Train
1372,4.37079,3.631450977274865,Train
4579,5.02283,4.274176116549952,Train
4426,4.124230000000001,3.8965957681177605,Train
3876,5.32089,4.364864268853743,Train
2756,9.6654,8.659385251029711,Train
4547,5.13178,4.249205540559543,Train
3222,1.54369,2.8573771470978864,Train
391,7.9820199999999994,8.286243963236823,Train
2268,3.82071,3.4570152190888592,Train
2911,3.16836,3.2470964365832664,Train
1238,3.69235,3.4048118514209444,Train
58,5.39366,5.56519433492365,Train
568,4.15955,3.9788394552639694,Train
3669,6.31074,5.707020636277358,Train
4575,1.36022,3.074239325247259,Train
3086,1.9408400000000001,2.351708314023015,Train
3878,5.2863,5.308461123835057,Train
2751,2.65722,3.31544450208431,Train
